Id,WnvPresent
29829,0.00650679972023
29830,0.00650679972023
29831,0.00650679972023
29832,0.00650679972023
29833,0.00650679972023
29834,0.00650679972023
29835,0.00650679972023
29836,0.00563293229789
29837,0.00563293229789
29838,0.00563293229789
29839,0.00563293229789
29840,0.00563293229789
29841,0.00563293229789
29842,0.00563293229789
29843,0.00563293229789
29844,0.0101402280852
29845,0.0101402280852
29846,0.0101402280852
29847,0.0101402280852
29848,0.0101402280852
29849,0.0101402280852
29850,0.0101402280852
29851,0.0101402280852
29852,0.00477458583191
29853,0.00477458583191
29854,0.00477458583191
29855,0.00477458583191
29856,0.00477458583191
29857,0.00477458583191
29858,0.00477458583191
29859,0.00477458583191
29860,0.0102582555264
29861,0.0102582555264
29862,0.0102582555264
29863,0.0102582555264
29864,0.0102582555264
29865,0.0102582555264
29866,0.0102582555264
29867,0.0102582555264
29868,0.00848812423646
29869,0.00848812423646
29870,0.00848812423646
29871,0.00848812423646
29872,0.00848812423646
29873,0.00848812423646
29874,0.00848812423646
29875,0.00848812423646
29876,0.00499166781083
29877,0.00499166781083
29878,0.00499166781083
29879,0.00499166781083
29880,0.00499166781083
29881,0.00499166781083
29882,0.00499166781083
29883,0.00499166781083
29884,0.00535029545426
29885,0.00535029545426
29886,0.00535029545426
29887,0.00535029545426
29888,0.00535029545426
29889,0.00535029545426
29890,0.00535029545426
29891,0.00535029545426
29892,0.00816782098264
29893,0.00816782098264
29894,0.00816782098264
29895,0.00816782098264
29896,0.00816782098264
29897,0.00816782098264
29898,0.00816782098264
29899,0.00816782098264
29900,0.00930008292198
29901,0.00930008292198
29902,0.00930008292198
29903,0.00930008292198
29904,0.00930008292198
29905,0.00930008292198
29906,0.00930008292198
29907,0.00930008292198
29908,0.00723576033488
29909,0.00723576033488
29910,0.00723576033488
29911,0.00723576033488
29912,0.00723576033488
29913,0.00723576033488
29914,0.00723576033488
29915,0.00723576033488
29916,0.00834805425256
29917,0.00834805425256
29918,0.00834805425256
29919,0.00834805425256
29920,0.00834805425256
29921,0.00834805425256
29922,0.00834805425256
29923,0.00834805425256
29924,0.0053826244548
29925,0.0053826244548
29926,0.0053826244548
29927,0.0053826244548
29928,0.0053826244548
29929,0.0053826244548
29930,0.0053826244548
29931,0.0053826244548
29932,0.0111795803532
29933,0.0111795803532
29934,0.0111795803532
29935,0.0111795803532
29936,0.0111795803532
29937,0.0111795803532
29938,0.0111795803532
29939,0.0111795803532
29940,0.0102787017822
29941,0.0102787017822
29942,0.0102787017822
29943,0.0102787017822
29944,0.0102787017822
29945,0.0102787017822
29946,0.0102787017822
29947,0.0102787017822
29948,0.00164242321625
29949,0.00164242321625
29950,0.00164242321625
29951,0.00164242321625
29952,0.00164242321625
29953,0.00164242321625
29954,0.00164242321625
29955,0.00164242321625
29956,0.00413997517899
29957,0.00413997517899
29958,0.00413997517899
29959,0.00413997517899
29960,0.00413997517899
29961,0.00413997517899
29962,0.00413997517899
29963,0.00413997517899
29964,0.00107533065602
29965,0.00107533065602
29966,0.00107533065602
29967,0.00107533065602
29968,0.00107533065602
29969,0.00107533065602
29970,0.00107533065602
29971,0.00107533065602
29972,0.00196050154045
29973,0.00196050154045
29974,0.00196050154045
29975,0.00196050154045
29976,0.00196050154045
29977,0.00196050154045
29978,0.00196050154045
29979,0.00196050154045
29980,0.00121455639601
29981,0.00121455639601
29982,0.00121455639601
29983,0.00121455639601
29984,0.00121455639601
29985,0.00121455639601
29986,0.00121455639601
29987,0.00121455639601
29988,0.000828453223221
29989,0.000828453223221
29990,0.000828453223221
29991,0.000828453223221
29992,0.000828453223221
29993,0.000828453223221
29994,0.000828453223221
29995,0.000828453223221
29996,0.00212851306424
29997,0.00212851306424
29998,0.00212851306424
29999,0.00212851306424
30000,0.00212851306424
30001,0.00212851306424
30002,0.00212851306424
30003,0.00212851306424
30004,0.00214083259925
30005,0.00214083259925
30006,0.00214083259925
30007,0.00214083259925
30008,0.00214083259925
30009,0.00214083259925
30010,0.00214083259925
30011,0.00214083259925
30012,0.00301359803416
30013,0.00301359803416
30014,0.00301359803416
30015,0.00301359803416
30016,0.00301359803416
30017,0.00301359803416
30018,0.00301359803416
30019,0.00301359803416
30020,0.00149253592826
30021,0.00149253592826
30022,0.00149253592826
30023,0.00149253592826
30024,0.00149253592826
30025,0.00149253592826
30026,0.00149253592826
30027,0.00149253592826
30028,0.00962286721915
30029,0.00962286721915
30030,0.00962286721915
30031,0.00962286721915
30032,0.00962286721915
30033,0.00962286721915
30034,0.00962286721915
30035,0.00962286721915
30036,0.010062594898
30037,0.010062594898
30038,0.010062594898
30039,0.010062594898
30040,0.010062594898
30041,0.010062594898
30042,0.010062594898
30043,0.010062594898
30044,0.00986278895289
30045,0.00986278895289
30046,0.00986278895289
30047,0.00986278895289
30048,0.00986278895289
30049,0.00986278895289
30050,0.00986278895289
30051,0.00986278895289
30052,0.00187892431859
30053,0.00187892431859
30054,0.00187892431859
30055,0.00187892431859
30056,0.00187892431859
30057,0.00187892431859
30058,0.00187892431859
30059,0.00187892431859
30060,0.0014848242281
30061,0.0014848242281
30062,0.0014848242281
30063,0.0014848242281
30064,0.0014848242281
30065,0.0014848242281
30066,0.0014848242281
30067,0.0014848242281
30068,0.00108954741154
30069,0.00108954741154
30070,0.00108954741154
30071,0.00108954741154
30072,0.00108954741154
30073,0.00108954741154
30074,0.00108954741154
30075,0.00108954741154
30076,0.000659451528918
30077,0.000659451528918
30078,0.000659451528918
30079,0.000659451528918
30080,0.000659451528918
30081,0.000659451528918
30082,0.000659451528918
30083,0.000659451528918
30084,0.000692262197845
30085,0.000692262197845
30086,0.000692262197845
30087,0.000692262197845
30088,0.000692262197845
30089,0.000692262197845
30090,0.000692262197845
30091,0.000692262197845
30092,0.000754718494136
30093,0.000754718494136
30094,0.000754718494136
30095,0.000754718494136
30096,0.000754718494136
30097,0.000754718494136
30098,0.000754718494136
30099,0.000754718494136
30100,0.000686216226313
30101,0.000686216226313
30102,0.000686216226313
30103,0.000686216226313
30104,0.000686216226313
30105,0.000686216226313
30106,0.000686216226313
30107,0.000686216226313
30108,0.0014113150537
30109,0.0014113150537
30110,0.0014113150537
30111,0.0014113150537
30112,0.0014113150537
30113,0.0014113150537
30114,0.0014113150537
30115,0.0014113150537
30116,0.0011512383353
30117,0.0011512383353
30118,0.0011512383353
30119,0.0011512383353
30120,0.0011512383353
30121,0.0011512383353
30122,0.0011512383353
30123,0.0011512383353
30124,0.00680363783613
30125,0.00680363783613
30126,0.00680363783613
30127,0.00680363783613
30128,0.00680363783613
30129,0.00680363783613
30130,0.00680363783613
30131,0.00680363783613
30132,0.00390644837171
30133,0.00390644837171
30134,0.00390644837171
30135,0.00390644837171
30136,0.00390644837171
30137,0.00390644837171
30138,0.00390644837171
30139,0.00390644837171
30140,0.00200129882433
30141,0.00200129882433
30142,0.00200129882433
30143,0.00200129882433
30144,0.00200129882433
30145,0.00200129882433
30146,0.00200129882433
30147,0.00200129882433
30148,0.000849413569085
30149,0.000849413569085
30150,0.000849413569085
30151,0.000849413569085
30152,0.000849413569085
30153,0.000849413569085
30154,0.000849413569085
30155,0.000849413569085
30156,0.000585706264246
30157,0.000585706264246
30158,0.000585706264246
30159,0.000585706264246
30160,0.000585706264246
30161,0.000585706264246
30162,0.000585706264246
30163,0.000585706264246
30164,0.00190850207582
30165,0.00190850207582
30166,0.00190850207582
30167,0.00190850207582
30168,0.00190850207582
30169,0.00190850207582
30170,0.00190850207582
30171,0.00190850207582
30172,0.000692764122505
30173,0.000692764122505
30174,0.000692764122505
30175,0.000692764122505
30176,0.000692764122505
30177,0.000692764122505
30178,0.000692764122505
30179,0.000692764122505
30180,0.00597806833684
30181,0.00597806833684
30182,0.00597806833684
30183,0.00597806833684
30184,0.00597806833684
30185,0.00597806833684
30186,0.00597806833684
30187,0.00597806833684
30188,0.00868539884686
30189,0.00868539884686
30190,0.00868539884686
30191,0.00868539884686
30192,0.00868539884686
30193,0.00868539884686
30194,0.00868539884686
30195,0.00868539884686
30196,0.00420128181577
30197,0.00420128181577
30198,0.00420128181577
30199,0.00420128181577
30200,0.00420128181577
30201,0.00420128181577
30202,0.00420128181577
30203,0.00420128181577
30204,0.000826352101285
30205,0.000826352101285
30206,0.000826352101285
30207,0.000826352101285
30208,0.000826352101285
30209,0.000826352101285
30210,0.000826352101285
30211,0.000826352101285
30212,0.0276527181268
30213,0.0276527181268
30214,0.0276527181268
30215,0.0276527181268
30216,0.0276527181268
30217,0.0276527181268
30218,0.0276527181268
30219,0.0276527181268
30220,0.0236834380776
30221,0.0236834380776
30222,0.0236834380776
30223,0.0236834380776
30224,0.0236834380776
30225,0.0236834380776
30226,0.0236834380776
30227,0.0236834380776
30228,0.0236834380776
30229,0.0236834380776
30230,0.0236834380776
30231,0.0236834380776
30232,0.0236834380776
30233,0.0236834380776
30234,0.0236834380776
30235,0.0174934547395
30236,0.0174934547395
30237,0.0174934547395
30238,0.0174934547395
30239,0.0174934547395
30240,0.0174934547395
30241,0.0174934547395
30242,0.0174934547395
30243,0.00398926483467
30244,0.00398926483467
30245,0.00398926483467
30246,0.00398926483467
30247,0.00398926483467
30248,0.00398926483467
30249,0.00398926483467
30250,0.00398926483467
30251,0.00320341973566
30252,0.00320341973566
30253,0.00320341973566
30254,0.00320341973566
30255,0.00320341973566
30256,0.00320341973566
30257,0.00320341973566
30258,0.00320341973566
30259,0.00371044548228
30260,0.00371044548228
30261,0.00371044548228
30262,0.00371044548228
30263,0.00371044548228
30264,0.00371044548228
30265,0.00371044548228
30266,0.00371044548228
30267,0.000750771723688
30268,0.000750771723688
30269,0.000750771723688
30270,0.000750771723688
30271,0.000750771723688
30272,0.000750771723688
30273,0.000750771723688
30274,0.000750771723688
30275,0.00104426057078
30276,0.00104426057078
30277,0.00104426057078
30278,0.00104426057078
30279,0.00104426057078
30280,0.00104426057078
30281,0.00104426057078
30282,0.00104426057078
30283,0.000884947774466
30284,0.000884947774466
30285,0.000884947774466
30286,0.000884947774466
30287,0.000884947774466
30288,0.000884947774466
30289,0.000884947774466
30290,0.000884947774466
30291,0.00753176305443
30292,0.00753176305443
30293,0.00753176305443
30294,0.00753176305443
30295,0.00753176305443
30296,0.00753176305443
30297,0.00753176305443
30298,0.00753176305443
30299,0.009636673145
30300,0.009636673145
30301,0.009636673145
30302,0.009636673145
30303,0.009636673145
30304,0.009636673145
30305,0.009636673145
30306,0.009636673145
30307,0.00963651854545
30308,0.00963651854545
30309,0.00963651854545
30310,0.00963651854545
30311,0.00963651854545
30312,0.00963651854545
30313,0.00963651854545
30314,0.00963651854545
30315,0.0110394088551
30316,0.0110394088551
30317,0.0110394088551
30318,0.0110394088551
30319,0.0110394088551
30320,0.0110394088551
30321,0.0110394088551
30322,0.0110394088551
30323,0.0212911367416
30324,0.0212911367416
30325,0.0212911367416
30326,0.0212911367416
30327,0.0212911367416
30328,0.0212911367416
30329,0.0212911367416
30330,0.0212911367416
30331,0.00739519437775
30332,0.00739519437775
30333,0.00739519437775
30334,0.00739519437775
30335,0.00739519437775
30336,0.00739519437775
30337,0.00739519437775
30338,0.00739519437775
30339,0.00187588552944
30340,0.00187588552944
30341,0.00187588552944
30342,0.00187588552944
30343,0.00187588552944
30344,0.00187588552944
30345,0.00187588552944
30346,0.00187588552944
30347,0.00230346340686
30348,0.00230346340686
30349,0.00230346340686
30350,0.00230346340686
30351,0.00230346340686
30352,0.00230346340686
30353,0.00230346340686
30354,0.00230346340686
30355,0.00368354190141
30356,0.00368354190141
30357,0.00368354190141
30358,0.00368354190141
30359,0.00368354190141
30360,0.00368354190141
30361,0.00368354190141
30362,0.00368354190141
30363,0.00320439576171
30364,0.00320439576171
30365,0.00320439576171
30366,0.00320439576171
30367,0.00320439576171
30368,0.00320439576171
30369,0.00320439576171
30370,0.00320439576171
30371,0.013244509697
30372,0.013244509697
30373,0.013244509697
30374,0.013244509697
30375,0.013244509697
30376,0.013244509697
30377,0.013244509697
30378,0.013244509697
30379,0.00682935072109
30380,0.00682935072109
30381,0.00682935072109
30382,0.00682935072109
30383,0.00682935072109
30384,0.00682935072109
30385,0.00682935072109
30386,0.00682935072109
30387,0.00841123145074
30388,0.00841123145074
30389,0.00841123145074
30390,0.00841123145074
30391,0.00841123145074
30392,0.00841123145074
30393,0.00841123145074
30394,0.00841123145074
30395,0.00148128787987
30396,0.00148128787987
30397,0.00148128787987
30398,0.00148128787987
30399,0.00148128787987
30400,0.00148128787987
30401,0.00148128787987
30402,0.00148128787987
30403,0.00279785483144
30404,0.00279785483144
30405,0.00279785483144
30406,0.00279785483144
30407,0.00279785483144
30408,0.00279785483144
30409,0.00279785483144
30410,0.00279785483144
30411,0.016628805548
30412,0.016628805548
30413,0.016628805548
30414,0.016628805548
30415,0.016628805548
30416,0.016628805548
30417,0.016628805548
30418,0.016628805548
30419,0.0185790155083
30420,0.0185790155083
30421,0.0185790155083
30422,0.0185790155083
30423,0.0185790155083
30424,0.0185790155083
30425,0.0185790155083
30426,0.0185790155083
30427,0.0210118871182
30428,0.0210118871182
30429,0.0210118871182
30430,0.0210118871182
30431,0.0210118871182
30432,0.0210118871182
30433,0.0210118871182
30434,0.0210118871182
30435,0.0132758608088
30436,0.0132758608088
30437,0.0132758608088
30438,0.0132758608088
30439,0.0132758608088
30440,0.0132758608088
30441,0.0132758608088
30442,0.0132758608088
30443,0.002515664557
30444,0.002515664557
30445,0.002515664557
30446,0.002515664557
30447,0.002515664557
30448,0.002515664557
30449,0.002515664557
30450,0.002515664557
30451,0.0128932809457
30452,0.0128932809457
30453,0.0128932809457
30454,0.0128932809457
30455,0.0128932809457
30456,0.0128932809457
30457,0.0128932809457
30458,0.0128932809457
30459,0.00630420027301
30460,0.00630420027301
30461,0.00630420027301
30462,0.00630420027301
30463,0.00630420027301
30464,0.00630420027301
30465,0.00630420027301
30466,0.00630420027301
30467,0.00709034316242
30468,0.00709034316242
30469,0.00709034316242
30470,0.00709034316242
30471,0.00709034316242
30472,0.00709034316242
30473,0.00709034316242
30474,0.00709034316242
30475,0.00916750356555
30476,0.00916750356555
30477,0.00916750356555
30478,0.00916750356555
30479,0.00916750356555
30480,0.00916750356555
30481,0.00916750356555
30482,0.00916750356555
30483,0.00471090944484
30484,0.00471090944484
30485,0.00471090944484
30486,0.00471090944484
30487,0.00471090944484
30488,0.00471090944484
30489,0.00471090944484
30490,0.00471090944484
30491,0.00116634787992
30492,0.00116634787992
30493,0.00116634787992
30494,0.00116634787992
30495,0.00116634787992
30496,0.00116634787992
30497,0.00116634787992
30498,0.00116634787992
30499,1.44693296988e-06
30500,1.44693296988e-06
30501,1.44693296988e-06
30502,1.44693296988e-06
30503,1.44693296988e-06
30504,1.44693296988e-06
30505,1.44693296988e-06
30506,1.44693296988e-06
30507,8.25153051665e-07
30508,8.25153051665e-07
30509,8.25153051665e-07
30510,8.25153051665e-07
30511,8.25153051665e-07
30512,8.25153051665e-07
30513,8.25153051665e-07
30514,8.25153051665e-07
30515,1.77570700544e-06
30516,1.77570700544e-06
30517,1.77570700544e-06
30518,1.77570700544e-06
30519,1.77570700544e-06
30520,1.77570700544e-06
30521,1.77570700544e-06
30522,1.77570700544e-06
30523,2.58663163777e-07
30524,2.58663163777e-07
30525,2.58663163777e-07
30526,2.58663163777e-07
30527,2.58663163777e-07
30528,2.58663163777e-07
30529,2.58663163777e-07
30530,2.58663163777e-07
30531,2.52303550496e-07
30532,2.52303550496e-07
30533,2.52303550496e-07
30534,2.52303550496e-07
30535,2.52303550496e-07
30536,2.52303550496e-07
30537,2.52303550496e-07
30538,2.52303550496e-07
30539,2.83321554662e-07
30540,2.83321554662e-07
30541,2.83321554662e-07
30542,2.83321554662e-07
30543,2.83321554662e-07
30544,2.83321554662e-07
30545,2.83321554662e-07
30546,2.83321554662e-07
30547,2.48269259373e-07
30548,2.48269259373e-07
30549,2.48269259373e-07
30550,2.48269259373e-07
30551,2.48269259373e-07
30552,2.48269259373e-07
30553,2.48269259373e-07
30554,2.48269259373e-07
30555,3.99898482328e-07
30556,3.99898482328e-07
30557,3.99898482328e-07
30558,3.99898482328e-07
30559,3.99898482328e-07
30560,3.99898482328e-07
30561,3.99898482328e-07
30562,3.99898482328e-07
30563,1.4989633712e-07
30564,1.4989633712e-07
30565,1.4989633712e-07
30566,1.4989633712e-07
30567,1.4989633712e-07
30568,1.4989633712e-07
30569,1.4989633712e-07
30570,1.4989633712e-07
30571,7.17407488082e-07
30572,7.17407488082e-07
30573,7.17407488082e-07
30574,7.17407488082e-07
30575,7.17407488082e-07
30576,7.17407488082e-07
30577,7.17407488082e-07
30578,7.17407488082e-07
30579,2.68458421715e-07
30580,2.68458421715e-07
30581,2.68458421715e-07
30582,2.68458421715e-07
30583,2.68458421715e-07
30584,2.68458421715e-07
30585,2.68458421715e-07
30586,2.68458421715e-07
30587,5.55198710117e-07
30588,5.55198710117e-07
30589,5.55198710117e-07
30590,5.55198710117e-07
30591,5.55198710117e-07
30592,5.55198710117e-07
30593,5.55198710117e-07
30594,5.55198710117e-07
30595,6.21528556621e-07
30596,6.21528556621e-07
30597,6.21528556621e-07
30598,6.21528556621e-07
30599,6.21528556621e-07
30600,6.21528556621e-07
30601,6.21528556621e-07
30602,6.21528556621e-07
30603,1.27940765537e-07
30604,1.27940765537e-07
30605,1.27940765537e-07
30606,1.27940765537e-07
30607,1.27940765537e-07
30608,1.27940765537e-07
30609,1.27940765537e-07
30610,1.27940765537e-07
30611,1.15134707812e-06
30612,1.15134707812e-06
30613,1.15134707812e-06
30614,1.15134707812e-06
30615,1.15134707812e-06
30616,1.15134707812e-06
30617,1.15134707812e-06
30618,1.15134707812e-06
30619,2.16152301391e-07
30620,2.16152301391e-07
30621,2.16152301391e-07
30622,2.16152301391e-07
30623,2.16152301391e-07
30624,2.16152301391e-07
30625,2.16152301391e-07
30626,2.16152301391e-07
30627,1.00555985227e-06
30628,1.00555985227e-06
30629,1.00555985227e-06
30630,1.00555985227e-06
30631,1.00555985227e-06
30632,1.00555985227e-06
30633,1.00555985227e-06
30634,1.00555985227e-06
30635,4.28380417361e-07
30636,4.28380417361e-07
30637,4.28380417361e-07
30638,4.28380417361e-07
30639,4.28380417361e-07
30640,4.28380417361e-07
30641,4.28380417361e-07
30642,4.28380417361e-07
30643,1.53652388235e-06
30644,1.53652388235e-06
30645,1.53652388235e-06
30646,1.53652388235e-06
30647,1.53652388235e-06
30648,1.53652388235e-06
30649,1.53652388235e-06
30650,1.53652388235e-06
30651,2.03201511795e-06
30652,2.03201511795e-06
30653,2.03201511795e-06
30654,2.03201511795e-06
30655,2.03201511795e-06
30656,2.03201511795e-06
30657,2.03201511795e-06
30658,2.03201511795e-06
30659,1.35977734317e-06
30660,1.35977734317e-06
30661,1.35977734317e-06
30662,1.35977734317e-06
30663,1.35977734317e-06
30664,1.35977734317e-06
30665,1.35977734317e-06
30666,1.35977734317e-06
30667,3.68517248717e-07
30668,3.68517248717e-07
30669,3.68517248717e-07
30670,3.68517248717e-07
30671,3.68517248717e-07
30672,3.68517248717e-07
30673,3.68517248717e-07
30674,3.68517248717e-07
30675,6.84555686803e-07
30676,6.84555686803e-07
30677,6.84555686803e-07
30678,6.84555686803e-07
30679,6.84555686803e-07
30680,6.84555686803e-07
30681,6.84555686803e-07
30682,6.84555686803e-07
30683,2.63023309799e-07
30684,2.63023309799e-07
30685,2.63023309799e-07
30686,2.63023309799e-07
30687,2.63023309799e-07
30688,2.63023309799e-07
30689,2.63023309799e-07
30690,2.63023309799e-07
30691,1.5130299289e-06
30692,1.5130299289e-06
30693,1.5130299289e-06
30694,1.5130299289e-06
30695,1.5130299289e-06
30696,1.5130299289e-06
30697,1.5130299289e-06
30698,1.5130299289e-06
30699,4.59859563762e-07
30700,4.59859563762e-07
30701,4.59859563762e-07
30702,4.59859563762e-07
30703,4.59859563762e-07
30704,4.59859563762e-07
30705,4.59859563762e-07
30706,4.59859563762e-07
30707,4.45385666126e-07
30708,4.45385666126e-07
30709,4.45385666126e-07
30710,4.45385666126e-07
30711,4.45385666126e-07
30712,4.45385666126e-07
30713,4.45385666126e-07
30714,4.45385666126e-07
30715,3.33864932145e-07
30716,3.33864932145e-07
30717,3.33864932145e-07
30718,3.33864932145e-07
30719,3.33864932145e-07
30720,3.33864932145e-07
30721,3.33864932145e-07
30722,3.33864932145e-07
30723,1.85448186585e-07
30724,1.85448186585e-07
30725,1.85448186585e-07
30726,1.85448186585e-07
30727,1.85448186585e-07
30728,1.85448186585e-07
30729,1.85448186585e-07
30730,1.85448186585e-07
30731,1.44697844462e-06
30732,1.44697844462e-06
30733,1.44697844462e-06
30734,1.44697844462e-06
30735,1.44697844462e-06
30736,1.44697844462e-06
30737,1.44697844462e-06
30738,1.44697844462e-06
30739,8.2166724269e-07
30740,8.2166724269e-07
30741,8.2166724269e-07
30742,8.2166724269e-07
30743,8.2166724269e-07
30744,8.2166724269e-07
30745,8.2166724269e-07
30746,8.2166724269e-07
30747,1.05685194285e-06
30748,1.05685194285e-06
30749,1.05685194285e-06
30750,1.05685194285e-06
30751,1.05685194285e-06
30752,1.05685194285e-06
30753,1.05685194285e-06
30754,1.05685194285e-06
30755,1.83127951914e-07
30756,1.83127951914e-07
30757,1.83127951914e-07
30758,1.83127951914e-07
30759,1.83127951914e-07
30760,1.83127951914e-07
30761,1.83127951914e-07
30762,1.83127951914e-07
30763,3.7582145751e-07
30764,3.7582145751e-07
30765,3.7582145751e-07
30766,3.7582145751e-07
30767,3.7582145751e-07
30768,3.7582145751e-07
30769,3.7582145751e-07
30770,3.7582145751e-07
30771,4.13058359072e-07
30772,4.13058359072e-07
30773,4.13058359072e-07
30774,4.13058359072e-07
30775,4.13058359072e-07
30776,4.13058359072e-07
30777,4.13058359072e-07
30778,4.13058359072e-07
30779,1.7820231335e-07
30780,1.7820231335e-07
30781,1.7820231335e-07
30782,1.7820231335e-07
30783,1.7820231335e-07
30784,1.7820231335e-07
30785,1.7820231335e-07
30786,1.7820231335e-07
30787,1.89721419019e-07
30788,1.89721419019e-07
30789,1.89721419019e-07
30790,1.89721419019e-07
30791,1.89721419019e-07
30792,1.89721419019e-07
30793,1.89721419019e-07
30794,1.89721419019e-07
30795,1.63975516898e-06
30796,1.63975516898e-06
30797,1.63975516898e-06
30798,1.63975516898e-06
30799,1.63975516898e-06
30800,1.63975516898e-06
30801,1.63975516898e-06
30802,1.63975516898e-06
30803,6.9311857942e-07
30804,6.9311857942e-07
30805,6.9311857942e-07
30806,6.9311857942e-07
30807,6.9311857942e-07
30808,6.9311857942e-07
30809,6.9311857942e-07
30810,6.9311857942e-07
30811,8.63594209477e-07
30812,8.63594209477e-07
30813,8.63594209477e-07
30814,8.63594209477e-07
30815,8.63594209477e-07
30816,8.63594209477e-07
30817,8.63594209477e-07
30818,8.63594209477e-07
30819,1.10202824999e-06
30820,1.10202824999e-06
30821,1.10202824999e-06
30822,1.10202824999e-06
30823,1.10202824999e-06
30824,1.10202824999e-06
30825,1.10202824999e-06
30826,1.10202824999e-06
30827,2.75516470083e-07
30828,2.75516470083e-07
30829,2.75516470083e-07
30830,2.75516470083e-07
30831,2.75516470083e-07
30832,2.75516470083e-07
30833,2.75516470083e-07
30834,2.75516470083e-07
30835,5.84665542647e-07
30836,5.84665542647e-07
30837,5.84665542647e-07
30838,5.84665542647e-07
30839,5.84665542647e-07
30840,5.84665542647e-07
30841,5.84665542647e-07
30842,5.84665542647e-07
30843,3.07381384346e-07
30844,3.07381384346e-07
30845,3.07381384346e-07
30846,3.07381384346e-07
30847,3.07381384346e-07
30848,3.07381384346e-07
30849,3.07381384346e-07
30850,3.07381384346e-07
30851,5.98706890287e-07
30852,5.98706890287e-07
30853,5.98706890287e-07
30854,5.98706890287e-07
30855,5.98706890287e-07
30856,5.98706890287e-07
30857,5.98706890287e-07
30858,5.98706890287e-07
30859,7.88685440511e-07
30860,7.88685440511e-07
30861,7.88685440511e-07
30862,7.88685440511e-07
30863,7.88685440511e-07
30864,7.88685440511e-07
30865,7.88685440511e-07
30866,7.88685440511e-07
30867,1.21236860195e-06
30868,1.21236860195e-06
30869,1.21236860195e-06
30870,1.21236860195e-06
30871,1.21236860195e-06
30872,1.21236860195e-06
30873,1.21236860195e-06
30874,1.21236860195e-06
30875,8.82469862518e-07
30876,8.82469862518e-07
30877,8.82469862518e-07
30878,8.82469862518e-07
30879,8.82469862518e-07
30880,8.82469862518e-07
30881,8.82469862518e-07
30882,8.82469862518e-07
30883,6.23368180186e-07
30884,6.23368180186e-07
30885,6.23368180186e-07
30886,6.23368180186e-07
30887,6.23368180186e-07
30888,6.23368180186e-07
30889,6.23368180186e-07
30890,6.23368180186e-07
30891,4.72978399557e-07
30892,4.72978399557e-07
30893,4.72978399557e-07
30894,4.72978399557e-07
30895,4.72978399557e-07
30896,4.72978399557e-07
30897,4.72978399557e-07
30898,4.72978399557e-07
30899,1.50842674884e-06
30900,1.50842674884e-06
30901,1.50842674884e-06
30902,1.50842674884e-06
30903,1.50842674884e-06
30904,1.50842674884e-06
30905,1.50842674884e-06
30906,1.50842674884e-06
30907,7.10294727924e-07
30908,7.10294727924e-07
30909,7.10294727924e-07
30910,7.10294727924e-07
30911,7.10294727924e-07
30912,7.10294727924e-07
30913,7.10294727924e-07
30914,7.10294727924e-07
30915,5.02594900809e-07
30916,5.02594900809e-07
30917,5.02594900809e-07
30918,5.02594900809e-07
30919,5.02594900809e-07
30920,5.02594900809e-07
30921,5.02594900809e-07
30922,5.02594900809e-07
30923,4.92122353535e-07
30924,4.92122353535e-07
30925,4.92122353535e-07
30926,4.92122353535e-07
30927,4.92122353535e-07
30928,4.92122353535e-07
30929,4.92122353535e-07
30930,4.92122353535e-07
30931,3.15992679134e-07
30932,3.15992679134e-07
30933,3.15992679134e-07
30934,3.15992679134e-07
30935,3.15992679134e-07
30936,3.15992679134e-07
30937,3.15992679134e-07
30938,3.15992679134e-07
30939,4.36952774407e-07
30940,4.36952774407e-07
30941,4.36952774407e-07
30942,4.36952774407e-07
30943,4.36952774407e-07
30944,4.36952774407e-07
30945,4.36952774407e-07
30946,4.36952774407e-07
30947,4.90602189984e-07
30948,4.90602189984e-07
30949,4.90602189984e-07
30950,4.90602189984e-07
30951,4.90602189984e-07
30952,4.90602189984e-07
30953,4.90602189984e-07
30954,4.90602189984e-07
30955,6.29923363249e-07
30956,6.29923363249e-07
30957,6.29923363249e-07
30958,6.29923363249e-07
30959,6.29923363249e-07
30960,6.29923363249e-07
30961,6.29923363249e-07
30962,6.29923363249e-07
30963,2.30642811516e-07
30964,2.30642811516e-07
30965,2.30642811516e-07
30966,2.30642811516e-07
30967,2.30642811516e-07
30968,2.30642811516e-07
30969,2.30642811516e-07
30970,2.30642811516e-07
30971,1.3116032278e-06
30972,1.3116032278e-06
30973,1.3116032278e-06
30974,1.3116032278e-06
30975,1.3116032278e-06
30976,1.3116032278e-06
30977,1.3116032278e-06
30978,1.3116032278e-06
30979,1.15329987693e-06
30980,1.15329987693e-06
30981,1.15329987693e-06
30982,1.15329987693e-06
30983,1.15329987693e-06
30984,1.15329987693e-06
30985,1.15329987693e-06
30986,1.15329987693e-06
30987,1.49673923033e-07
30988,1.49673923033e-07
30989,1.49673923033e-07
30990,1.49673923033e-07
30991,1.49673923033e-07
30992,1.49673923033e-07
30993,1.49673923033e-07
30994,1.49673923033e-07
30995,5.78306583066e-07
30996,5.78306583066e-07
30997,5.78306583066e-07
30998,5.78306583066e-07
30999,5.78306583066e-07
31000,5.78306583066e-07
31001,5.78306583066e-07
31002,5.78306583066e-07
31003,2.52562841752e-07
31004,2.52562841752e-07
31005,2.52562841752e-07
31006,2.52562841752e-07
31007,2.52562841752e-07
31008,2.52562841752e-07
31009,2.52562841752e-07
31010,2.52562841752e-07
